index,predicted
232376,478724.65
232377,495562.76
232378,495562.76
232379,495292.04
232380,474740.61
232381,505377.78
232382,457044.76
232383,497606.22
232384,535454.31
232385,520674.39
232386,581792.0
232387,512925.0
232388,478250.4
232389,466427.98
232390,486734.26
232391,460872.35
232392,483193.19
232393,526334.85
232394,476472.72
232395,487113.32
232396,541163.45
232397,467941.66
232398,592851.88
232399,584700.21
232400,552972.33
232401,598658.27
232402,598048.74
232403,222126.34
232404,352641.91
232405,353810.98
232406,339707.48
232407,363481.66
232408,367364.14
232409,377211.42
232410,463769.82
232411,503509.95
232412,421095.86
232413,471584.25
232414,476309.6
232415,511068.48
232416,504530.78
232417,437389.24
232418,463811.75
232419,449597.56
232420,532164.99
232421,519511.35
232422,480236.19
232423,498155.96
232424,593168.57
232425,566855.02
232426,564744.55
232427,589192.44
232428,601325.69
232429,573100.71
232430,584507.24
232431,591270.91
232432,561671.46
232433,588761.94
232434,698540.3
232435,720809.76
232436,729552.32
232437,705740.24
232438,688344.71
232439,317047.83
232440,416573.53
232441,344275.07
232442,343050.1
232443,332601.29
232444,325287.27
232445,281220.98
232446,291286.63
232447,347074.36
232448,330794.37
232449,327213.4
232450,328136.94
232451,326052.33
232452,336790.11
232453,313235.45
232454,299651.04
232455,339984.64
232456,330340.38
232457,314213.13
232458,330281.43
232459,336956.68
232460,350491.44
232461,321910.31
232462,477991.91
232463,467926.27
232464,409766.01
232465,474834.24
232466,407111.58
232467,399414.4
232468,419025.93
232469,445465.52
232470,454388.99
232471,468133.11
232472,486636.71
232473,467246.49
232474,444507.37
232475,474481.33
232476,483172.54
232477,485843.86
232478,464880.88
232479,391529.86
232480,398684.1
232481,485390.73
232482,448486.79
232483,448593.26
232484,463634.44
232485,476887.02
232486,473767.82
232487,462383.99
232488,464413.35
232489,530617.96
232490,538315.14
232491,553064.08
232492,522556.98
232493,579002.36
232494,547000.52
232495,526216.02
232496,524896.69
232497,541944.75
232498,534905.82
232499,575948.35
232500,523148.1
232501,517046.2
232502,546478.97
232503,538781.79
232504,543743.68
232505,524718.47
232506,686343.32
232507,646656.91
232508,677642.79
232509,238315.32
232510,225704.64
232511,308805.82
232512,289710.37
232513,279664.37
232514,359173.89
232515,303883.38
232516,340900.17
232517,332899.51
232518,395171.43
232519,277510.2
232520,306579.56
232521,346800.52
232522,356866.16
232523,418163.44
232524,442979.91
232525,451933.25
232526,307260.96
232527,314148.25
232528,358692.11
232529,529845.5
232530,533067.33
232531,545532.57
232532,817548.39
232533,817548.39
232534,566089.95
232535,417748.68
232536,425463.32
232537,507411.31
232538,578142.0
232539,591226.07
232540,550833.99
232541,598469.1
232542,712070.36
232543,732593.64
232544,688883.61
232545,671003.06
232546,960923.45
232547,775976.29
232548,796307.84
232549,712506.75
232550,665176.17
232551,615424.47
232552,730626.44
232553,660569.44
232554,746419.7
232555,801224.02
232556,211249.3
232557,213101.92
232558,203243.42
232559,190727.32
232560,250432.0
232561,235320.3
232562,257117.07
232563,233497.02
232564,233438.07
232565,223382.25
232566,309413.34
232567,306200.6
232568,328519.48
232569,348427.43
232570,252687.61
232571,240223.87
232572,260806.44
232573,260531.34
232574,244173.62
232575,260668.89
232576,243878.88
232577,236220.99
232578,305603.92
232579,333979.06
232580,270642.18
232581,315705.34
232582,341773.84
232583,314806.44
232584,446348.67
232585,483045.61
232586,381710.22
232587,378914.63
232588,400258.42
232589,300892.66
232590,376548.15
232591,373460.62
232592,367484.23
232593,374855.79
232594,369761.81
232595,379552.36
232596,399762.22
232597,373493.41
232598,366367.52
232599,399772.04
232600,393704.57
232601,385749.58
232602,357714.69
232603,357714.69
232604,407079.02
232605,351381.23
232606,382077.35
232607,350478.17
232608,399939.4
232609,371168.96
232610,377795.08
232611,361113.14
232612,441581.9
232613,405281.25
232614,432165.35
232615,382307.14
232616,371818.1
232617,368679.26
232618,382307.14
232619,375925.0
232620,341392.84
232621,366289.05
232622,370016.33
232623,384789.48
232624,361804.77
232625,377959.97
232626,361657.11
232627,394632.08
232628,349511.04
232629,346316.97
232630,339362.97
232631,361156.94
232632,373245.95
232633,323668.73
232634,327279.17
232635,360611.61
232636,367290.65
232637,366653.52
232638,346316.97
232639,306044.12
232640,331212.85
232641,312922.37
232642,370708.96
232643,373847.81
232644,370686.56
232645,381140.24
232646,296054.58
232647,354196.94
232648,445981.73
232649,477150.54
232650,477950.98
232651,488649.46
232652,458104.8
232653,473299.96
232654,454843.15
232655,513861.77
232656,483777.48
232657,496713.34
232658,500878.46
232659,507244.58
232660,463109.32
232661,499508.32
232662,445359.89
232663,462892.15
232664,448429.97
232665,497940.2
232666,445359.89
232667,440017.42
232668,477739.56
232669,443282.21
232670,466326.05
232671,466286.75
232672,435363.76
232673,459123.06
232674,454667.43
232675,450109.1
232676,461558.22
232677,465825.11
232678,455637.52
232679,465422.29
232680,458717.42
232681,459241.36
232682,462635.04
232683,508718.94
232684,659756.38
232685,677696.05
232686,681919.82
232687,598958.52
232688,592993.74
232689,560733.18
232690,586866.14
232691,547335.07
232692,600909.63
232693,584094.43
232694,644606.05
232695,612023.02
232696,671881.19
232697,664227.02
232698,662369.67
232699,572235.1
232700,569810.5
232701,579895.79
232702,367818.57
232703,500462.75
232704,346224.92
232705,281354.76
232706,338439.31
232707,483683.6
232708,483654.12
232709,465861.82
232710,254189.17
232711,246501.82
232712,273387.25
232713,285600.35
232714,273367.6
232715,255653.9
232716,255703.02
232717,278895.63
232718,278944.75
232719,287750.56
232720,292623.63
232721,282665.83
232722,304824.68
232723,292082.37
232724,282628.97
232725,282587.23
232726,292721.64
232727,293087.06
232728,279022.91
232729,299688.64
232730,288222.26
232731,276408.44
232732,255957.01
232733,360447.08
232734,360447.08
232735,270182.75
232736,250105.79
232737,274358.26
232738,447428.36
232739,604128.28
232740,442203.09
232741,459906.96
232742,430677.64
232743,593985.07
232744,593985.07
232745,604128.28
232746,328536.33
232747,356199.75
232748,349524.5
232749,405386.54
232750,397424.09
232751,407250.87
232752,364808.15
232753,362542.29
232754,362542.29
232755,338742.84
232756,435036.96
232757,449777.69
232758,354819.1
232759,386215.9
232760,441490.38
232761,420648.05
232762,441460.91
232763,459253.21
232764,413770.11
232765,417656.58
232766,403769.84
232767,407065.39
232768,352688.68
232769,432282.79
232770,395902.75
232771,395902.75
232772,390476.2
232773,378346.25
232774,416543.56
232775,393641.98
232776,393435.65
232777,336492.86
232778,425285.92
232779,408822.08
232780,422731.7
232781,474015.13
232782,474015.13
232783,457215.29
232784,484148.52
232785,404423.42
232786,396804.84
232787,408280.14
232788,359188.31
232789,397279.1
232790,344021.51
232791,409927.8
232792,348881.77
232793,355635.61
232794,391805.83
232795,386060.15
232796,493050.24
232797,686983.64
232798,706871.95
232799,670214.31
232800,514824.27
232801,499823.74
232802,487176.93
232803,485479.99
232804,487958.28
232805,493351.24
232806,463373.77
232807,505045.81
232808,493302.11
232809,502976.92
232810,540607.43
232811,490841.35
232812,505066.01
232813,489929.21
232814,490429.55
232815,484192.14
232816,716667.4
232817,635717.33
232818,626497.55
232819,255521.69
232820,226066.52
232821,324422.46
232822,521106.18
232823,393612.23
232824,332849.28
232825,339799.62
232826,330378.89
232827,323025.58
232828,356992.8
232829,337289.69
232830,374287.13
232831,319507.22
232832,390960.73
232833,327333.59
232834,421356.79
232835,337279.87
232836,399513.12
232837,344958.73
232838,354409.45
232839,392434.6
232840,317491.76
232841,347218.92
232842,330727.89
232843,340697.28
232844,354635.12
232845,347601.04
232846,337786.01
232847,324254.52
232848,378264.04
232849,362751.2
232850,324254.52
232851,326931.26
232852,341200.67
232853,551599.05
232854,463062.59
232855,558466.89
232856,434527.53
232857,478950.94
232858,447553.35
232859,440213.96
232860,435102.69
232861,455585.31
232862,494386.57
232863,471936.53
232864,486221.61
232865,564089.06
232866,701125.2
232867,721287.06
232868,584250.15
232869,549424.99
232870,583484.31
232871,525402.88
232872,739825.06
232873,651293.27
232874,660312.32
232875,749582.08
232876,208065.52
232877,305734.55
232878,297988.24
232879,307187.26
232880,323898.68
232881,318933.26
232882,399463.3
232883,333060.93
232884,329233.11
232885,288138.61
232886,342241.02
232887,270375.78
232888,389254.98
232889,324988.48
232890,321485.93
232891,309775.22
232892,321505.58
232893,323053.17
232894,323053.17
232895,332922.32
232896,357391.38
232897,300666.52
232898,301201.5
232899,300152.06
232900,302842.49
232901,320212.91
232902,347902.32
232903,312545.21
232904,342875.08
232905,294952.23
232906,255775.73
232907,279564.87
232908,298959.51
232909,299937.18
232910,356890.92
232911,370502.78
232912,282478.4
232913,282026.46
232914,345184.77
232915,324452.93
232916,298235.48
232917,324452.93
232918,325119.58
232919,618739.15
232920,419588.0
232921,419597.82
232922,581030.89
232923,404284.71
232924,406882.42
232925,422764.8
232926,425801.56
232927,396525.75
232928,478613.12
232929,430133.95
232930,435246.94
232931,419834.96
232932,424885.07
232933,564128.18
232934,454940.51
232935,345897.55
232936,511967.65
232937,418236.86
232938,407611.4
232939,499374.73
232940,480190.11
232941,489297.8
232942,657130.55
232943,594898.04
232944,524393.12
232945,524399.74
232946,545194.04
232947,521625.07
232948,521568.07
232949,554769.17
232950,579246.55
232951,573829.37
232952,524002.83
232953,554956.45
232954,583350.01
232955,597555.63
232956,562350.29
232957,753669.98
232958,695474.99
232959,695710.79
232960,681605.25
232961,698335.56
232962,439484.46
232963,418503.95
232964,437241.03
232965,420490.31
232966,346753.92
232967,518065.81
232968,582854.34
232969,525340.37
232970,518714.25
232971,588773.12
232972,598847.55
232973,500902.3
232974,511029.5
232975,589561.07
232976,658620.31
232977,577058.36
232978,563701.84
232979,533542.91
232980,527054.45
232981,665822.63
232982,744353.18
232983,684721.06
232984,687056.92
232985,853876.57
232986,871649.22
232987,643189.53
232988,767804.86
232989,795273.03
232990,296910.71
232991,272310.34
232992,296930.36
232993,258604.52
232994,317580.76
232995,300830.04
232996,309646.45
232997,296748.95
232998,267929.01
232999,265873.39
233000,304787.84
233001,248140.04
233002,282476.87
233003,322506.07
233004,322506.07
233005,313854.29
233006,286499.22
233007,282190.15
233008,418171.3
233009,447449.24
233010,439617.61
233011,354331.93
233012,385489.43
233013,434321.16
233014,387693.84
233015,434334.97
233016,443159.21
233017,470102.26
233018,443749.36
233019,453195.38
233020,417019.61
233021,443805.47
233022,427850.62
233023,359220.09
233024,362045.19
233025,413686.37
233026,355012.93
233027,538406.7
233028,495592.11
233029,423987.62
233030,434053.27
233031,425567.07
233032,419779.57
233033,422105.92
233034,427476.75
233035,417252.84
233036,537710.09
233037,491962.19
233038,553910.39
233039,519329.11
233040,623197.85
233041,548879.92
233042,662777.81
233043,645959.35
233044,703382.82
233045,647438.01
233046,628530.65
233047,604736.2
233048,225363.7
233049,208612.99
233050,317666.04
233051,458177.34
233052,381690.47
233053,393844.76
233054,463950.81
233055,578689.77
233056,386452.8
233057,484842.1
233058,366808.41
233059,385524.6
233060,459697.37
233061,421108.38
233062,443961.98
233063,413453.0
233064,398475.97
233065,388185.52
233066,406409.47
233067,423160.18
233068,630358.21
233069,733287.99
233070,616263.79
233071,587917.38
233072,653790.22
233073,788125.65
233074,640217.94
233075,640217.94
233076,591366.4
233077,676159.43
233078,725789.91
233079,719566.04
233080,656701.27
233081,506734.34
233082,514241.31
233083,618446.97
233084,659497.96
233085,625514.13
233086,489370.46
233087,499436.1
233088,775241.87
233089,698972.3
233090,844308.64
233091,724503.19
233092,684273.88
233093,761873.82
233094,793583.93
233095,859525.14
233096,753583.58
233097,806347.71
233098,717512.87
233099,723120.41
233100,638033.03
233101,658665.03
233102,675601.39
233103,648411.47
233104,232756.44
233105,231011.47
233106,241115.38
233107,267521.64
233108,271637.56
233109,231406.26
233110,274992.01
233111,254734.22
233112,249273.7
233113,344712.88
233114,309271.01
233115,403896.24
233116,391774.61
233117,326885.66
233118,381926.67
233119,432924.56
233120,446505.69
233121,465200.2
233122,395274.46
233123,405540.52
233124,413062.55
233125,391489.24
233126,397702.05
233127,366192.52
233128,309110.63
233129,421504.13
233130,463228.52
233131,421464.83
233132,438186.07
233133,417295.19
233134,388892.61
233135,438186.07
233136,443330.39
233137,382713.9
233138,358432.29
233139,441354.39
233140,400023.72
233141,393983.69
233142,387330.69
233143,360446.59
233144,377282.1
233145,525204.13
233146,485839.51
233147,496831.19
233148,487264.39
233149,530642.5
233150,491237.87
233151,482513.7
233152,490918.92
233153,474320.14
233154,497130.58
233155,473763.46
233156,471799.96
233157,501373.04
233158,495374.07
233159,502845.99
233160,453690.78
233161,494472.63
233162,503602.04
233163,453690.78
233164,483802.16
233165,549995.16
233166,516036.14
233167,686485.12
233168,914109.59
233169,279646.82
233170,464471.37
233171,410805.04
233172,413351.23
233173,398038.16
233174,471539.74
233175,530854.99
233176,889116.4
233177,607822.13
233178,570601.19
233179,569472.55
233180,567998.82
233181,909978.52
233182,775106.64
233183,324565.56
233184,287055.76
233185,231297.27
233186,379196.6
233187,349061.45
233188,371902.45
233189,375316.47
233190,344114.11
233191,343927.43
233192,389458.39
233193,375016.28
233194,343696.02
233195,386677.54
233196,350715.29
233197,443272.95
233198,360721.48
233199,360967.6
233200,371590.33
233201,371027.06
233202,374185.56
233203,390129.14
233204,392860.62
233205,370535.8
233206,356697.93
233207,416695.57
233208,387348.51
233209,364796.46
233210,373436.49
233211,383937.97
233212,373980.4
233213,375412.03
233214,390731.11
233215,369227.69
233216,369237.52
233217,366072.25
233218,362775.25
233219,356387.05
233220,463226.49
233221,465155.64
233222,522812.62
233223,445427.24
233224,495118.39
233225,462648.38
233226,426258.22
233227,458807.5
233228,468001.36
233229,423351.18
233230,431195.74
233231,539086.93
233232,573668.21
233233,567101.09
233234,584164.06
233235,559716.16
233236,561445.57
233237,586421.95
233238,639734.52
233239,399184.0
233240,494406.76
233241,588344.81
233242,375599.22
233243,366998.15
233244,367920.67
233245,370243.02
233246,350746.02
233247,394650.6
233248,393585.65
233249,358679.0
233250,373087.16
233251,380378.72
233252,404816.79
233253,605261.69
233254,604108.0
233255,603468.73
233256,489487.59
233257,661309.93
233258,595432.14
233259,475364.31
233260,524186.14
233261,469261.49
233262,466073.52
233263,472807.71
233264,441700.08
233265,720290.1
233266,622183.89
233267,645879.63
233268,628116.8
233269,653313.99
233270,765703.12
233271,201776.1
233272,386514.07
233273,316401.68
233274,267374.39
233275,300176.57
233276,277049.38
233277,392500.57
233278,350487.93
233279,463178.41
233280,388009.74
233281,610655.76
233282,537196.97
233283,521454.48
233284,475294.04
233285,523890.11
233286,477520.2
233287,441248.65
233288,626113.56
233289,589332.28
233290,730449.86
233291,749238.65
233292,730511.46
233293,288192.84
233294,269354.01
233295,284002.52
233296,306465.24
233297,226567.3
233298,311503.1
233299,302892.35
233300,309263.03
233301,294720.7
233302,290580.07
233303,288424.79
233304,268150.02
233305,308161.74
233306,463714.29
233307,430297.55
233308,472496.97
233309,435937.91
233310,417972.88
233311,400704.4
233312,440639.64
233313,365822.27
233314,411394.07
233315,391616.3
233316,453640.05
233317,408027.0
233318,406912.07
233319,363103.13
233320,416700.12
233321,363828.31
233322,434672.78
233323,434108.14
233324,420348.56
233325,423813.95
233326,446999.56
233327,360371.95
233328,354844.2
233329,432369.05
233330,502471.53
233331,527782.57
233332,492545.77
233333,505480.27
233334,518210.22
233335,507095.62
233336,675319.91
233337,555789.37
233338,528680.4
233339,579412.68
233340,663342.85
233341,644430.43
233342,662525.61
233343,641223.21
233344,650406.86
233345,275633.22
233346,314495.22
233347,305108.15
233348,350627.77
233349,284770.15
233350,298834.23
233351,310976.39
233352,288756.63
233353,301543.98
233354,307659.21
233355,418292.23
233356,426835.94
233357,410085.22
233358,425593.39
233359,398013.01
233360,434232.89
233361,459731.88
233362,440072.67
233363,471316.88
233364,446389.66
233365,510304.11
233366,413330.56
233367,424382.73
233368,414548.28
233369,450763.09
233370,441408.38
233371,554211.89
233372,513166.93
233373,498159.41
233374,498424.68
233375,586691.19
233376,586330.96
233377,538626.0
233378,697520.52
233379,698688.61
233380,655974.93
233381,658057.3
233382,653598.62
233383,228640.8
233384,365183.4
233385,217429.46
233386,207452.24
233387,254136.22
233388,164658.92
233389,270502.72
233390,282522.96
233391,259340.4
233392,265772.25
233393,221675.07
233394,221675.07
233395,249458.24
233396,241338.59
233397,279387.82
233398,259120.42
233399,262682.07
233400,260164.2
233401,262431.0
233402,426079.69
233403,457331.83
233404,451076.27
233405,468809.63
233406,377316.93
233407,379903.85
233408,393957.33
233409,396732.36
233410,418706.51
233411,369501.13
233412,393438.46
233413,386866.04
233414,416050.37
233415,404437.92
233416,364969.67
233417,401318.35
233418,439683.0
233419,385436.87
233420,433027.4
233421,380765.09
233422,405375.56
233423,433027.4
233424,429770.65
233425,398743.99
233426,372254.4
233427,387999.52
233428,418881.19
233429,355441.84
233430,355402.54
233431,382291.74
233432,421531.87
233433,382205.56
233434,388920.11
233435,364609.76
233436,382579.84
233437,363949.35
233438,392893.32
233439,491139.27
233440,526888.61
233441,529491.47
233442,499641.15
233443,483402.9
233444,489258.11
233445,515443.99
233446,491149.62
233447,456584.38
233448,488085.77
233449,480161.1
233450,479851.93
233451,470694.77
233452,502952.68
233453,512714.44
233454,496389.0
233455,462422.24
233456,502629.15
233457,500205.54
233458,486328.77
233459,479177.34
233460,503393.52
233461,463420.3
233462,451302.41
233463,459794.74
233464,446850.35
233465,463718.97
233466,470523.27
233467,464363.47
233468,464088.38
233469,511458.25
233470,468304.88
233471,495692.61
233472,497013.85
233473,507118.79
233474,550063.95
233475,487218.71
233476,535875.33
233477,579552.24
233478,570626.85
233479,621580.06
233480,613602.32
233481,582364.84
233482,584359.05
233483,600643.45
233484,586174.46
233485,597534.39
233486,617399.59
233487,349093.64
233488,626142.92
233489,350114.03
233490,388032.02
233491,351325.26
233492,303067.98
233493,356523.23
233494,352338.31
233495,516122.23
233496,409695.76
233497,386586.48
233498,413483.33
233499,437936.89
233500,371487.41
233501,341863.98
233502,337045.08
233503,426389.54
233504,478640.09
233505,454035.0
233506,513587.85
233507,558112.1
233508,474984.46
233509,534014.11
233510,458486.55
233511,465813.93
233512,607798.89
233513,560248.82
233514,569799.23
233515,624524.26
233516,655019.19
233517,671737.33
233518,694637.53
233519,674935.14
233520,446505.34
233521,532552.09
233522,547752.73
233523,728142.66
233524,401119.5
233525,393530.39
233526,405173.42
233527,420666.47
233528,339806.8
233529,411586.31
233530,420366.55
233531,429481.47
233532,401328.05
233533,400993.21
233534,419960.45
233535,420741.17
233536,410012.7
233537,420206.07
233538,417155.64
233539,491832.5
233540,501573.26
233541,486248.9
233542,486542.36
233543,486248.9
233544,481464.59
233545,494245.96
233546,530350.16
233547,493749.27
233548,512529.65
233549,493719.8
233550,475090.12
233551,492352.35
233552,504960.63
233553,515352.92
233554,622531.18
233555,635933.39
233556,609030.18
233557,629617.41
233558,629892.5
233559,616526.74
233560,601666.97
233561,638395.28
233562,606813.42
233563,591128.2
233564,609657.05
233565,600250.32
233566,212809.05
233567,230562.05
233568,230532.57
233569,241293.04
233570,339170.21
233571,346205.81
233572,339182.18
233573,321669.49
233574,316418.41
233575,339283.88
233576,419369.13
233577,399304.15
233578,425055.79
233579,468116.4
233580,448448.82
233581,426327.29
233582,433051.66
233583,455463.0
233584,408600.72
233585,458050.75
233586,461752.73
233587,423055.89
233588,424020.57
233589,465639.6
233590,426076.23
233591,432244.76
233592,448945.31
233593,445730.38
233594,415951.64
233595,492483.14
233596,432126.86
233597,462773.16
233598,505072.23
233599,481603.61
233600,435976.88
233601,433120.62
233602,440937.62
233603,440947.45
233604,457716.78
233605,462658.67
233606,479863.55
233607,440908.15
233608,425354.67
233609,447652.17
233610,450741.89
233611,437768.74
233612,408246.88
233613,425196.41
233614,416518.07
233615,428875.7
233616,402011.25
233617,418703.02
233618,428826.58
233619,502337.64
233620,501315.19
233621,473272.68
233622,501334.84
233623,521252.82
233624,465766.55
233625,490158.16
233626,459148.67
233627,451363.07
233628,506162.21
233629,532162.68
233630,809415.24
233631,489469.95
233632,492013.66
233633,516876.67
233634,517414.38
233635,529644.06
233636,496164.57
233637,563296.46
233638,563325.93
233639,266533.96
233640,295021.1
233641,359903.96
233642,389925.65
233643,346715.22
233644,336079.73
233645,518300.93
233646,341088.96
233647,580671.09
233648,415344.04
233649,432154.43
233650,423257.61
233651,406506.9
233652,422775.13
233653,398366.3
233654,375030.48
233655,545495.12
233656,496793.5
233657,598188.35
233658,624718.62
233659,605929.95
233660,617869.88
233661,643589.26
233662,706514.88
233663,621588.53
233664,780027.49
233665,706895.21
233666,494397.16
233667,657766.55
233668,703060.02
233669,709509.85
233670,794670.41
233671,871448.39
233672,841493.87
233673,695439.48
233674,668539.43
233675,157901.43
233676,238287.71
233677,243026.99
233678,289799.4
233679,399599.96
233680,389205.01
233681,357914.3
233682,366391.31
233683,396403.17
233684,366371.66
233685,344644.26
233686,357763.21
233687,361277.07
233688,364946.46
233689,358501.74
233690,368222.49
233691,341165.92
233692,320754.63
233693,361993.23
233694,363453.06
233695,363443.23
233696,318862.73
233697,310178.54
233698,430337.44
233699,443742.5
233700,430445.52
233701,426765.91
233702,441992.16
233703,425202.14
233704,417475.48
233705,462168.83
233706,426300.25
233707,486237.02
233708,421671.62
233709,543656.69
233710,547119.93
233711,553795.17
233712,417386.98
233713,333482.49
233714,334536.91
233715,360966.64
233716,314212.41
233717,279621.3
233718,316239.79
233719,354931.43
233720,307599.01
233721,324860.62
233722,390568.63
233723,422086.25
233724,375293.17
233725,435176.24
233726,425110.6
233727,445920.95
233728,480122.65
233729,443859.56
233730,470992.66
233731,460888.75
233732,439725.78
233733,418333.78
233734,470317.79
233735,386883.2
233736,496698.4
233737,490186.0
233738,414271.83
233739,443619.82
233740,416735.72
233741,374058.92
233742,410971.82
233743,440993.51
233744,460389.66
233745,350038.05
233746,376558.5
233747,419672.83
233748,373047.56
233749,410777.52
233750,376112.98
233751,454906.18
233752,491612.94
233753,361652.83
233754,424979.92
233755,391769.81
233756,470226.13
233757,425038.87
233758,373997.16
233759,468059.67
233760,467536.26
233761,451679.78
233762,494154.02
233763,486285.09
233764,507975.79
233765,521669.54
233766,479773.41
233767,490127.65
233768,554252.94
233769,457684.49
233770,522270.47
233771,492248.78
233772,576424.74
233773,468623.15
233774,449954.43
233775,479328.94
233776,492472.38
233777,466885.82
233778,472932.27
233779,495949.89
233780,456306.82
233781,459917.04
233782,509386.11
233783,530815.05
233784,523196.47
233785,540452.13
233786,337284.71
233787,337064.96
233788,331357.64
233789,343530.29
233790,440215.8
233791,434542.93
233792,467432.38
233793,474053.95
233794,417590.99
233795,508785.97
233796,512302.72
233797,416307.97
233798,477374.61
233799,495726.5
233800,495849.2
233801,477963.68
233802,571218.65
233803,557815.97
233804,585920.01
233805,702018.43
233806,728185.7
233807,691440.97
233808,287271.97
233809,311719.87
233810,334505.15
233811,334446.2
233812,303302.25
233813,327695.8
233814,327784.22
233815,344728.05
233816,307210.99
233817,334979.79
233818,325008.34
233819,341775.88
233820,317051.73
233821,339559.84
233822,330194.4
233823,284473.59
233824,292871.51
233825,297788.5
233826,272482.92
233827,315264.49
233828,331493.69
233829,307055.62
233830,297466.88
233831,456208.81
233832,466470.95
233833,500785.15
233834,476194.01
233835,474895.25
233836,445094.99
233837,476339.37
233838,464078.0
233839,467005.26
233840,454189.2
233841,488289.28
233842,452540.2
233843,462654.83
233844,462870.98
233845,470218.84
233846,480284.49
233847,458082.51
233848,441614.71
233849,454750.43
233850,457033.86
233851,471288.34
233852,468306.69
233853,473864.66
233854,376158.27
233855,461739.78
233856,442575.92
233857,714959.69
233858,546441.85
233859,533026.48
233860,530442.31
233861,525653.52
233862,532804.89
233863,688597.07
233864,523909.73
233865,526854.33
233866,570871.46
233867,529714.52
233868,537896.39
233869,546545.32
233870,545513.36
233871,509324.87
233872,654380.12
233873,661018.08
233874,689233.22
233875,689233.22
233876,664146.75
233877,343524.84
233878,284402.06
233879,291047.83
233880,333115.06
233881,298235.07
233882,335121.36
233883,311903.74
233884,298078.18
233885,293554.42
233886,316250.37
233887,298078.18
233888,320178.98
233889,310257.75
233890,288270.63
233891,412894.43
233892,419839.09
233893,303381.03
233894,325600.48
233895,371069.05
233896,292235.6
233897,313505.89
233898,535406.1
233899,556605.24
233900,829279.0
233901,853897.2
233902,812259.73
233903,532140.28
233904,527631.15
233905,547229.34
233906,478982.88
233907,446822.97
233908,528914.08
233909,403157.7
233910,624253.0
233911,804542.25
233912,920146.7
233913,913958.02
233914,910700.68
233915,644996.63
233916,598326.33
233917,685950.72
233918,623727.24
233919,636069.03
233920,708124.64
233921,708544.23
233922,833019.64
233923,225809.64
233924,171340.06
233925,259969.24
233926,189412.69
233927,183326.06
233928,275776.99
233929,218943.01
233930,210406.24
233931,304144.33
233932,274076.97
233933,313048.31
233934,323152.22
233935,247349.83
233936,252688.21
233937,254074.2
233938,242593.09
233939,335336.17
233940,372799.35
233941,331779.78
233942,430945.24
233943,533143.92
233944,382797.5
233945,417865.67
233946,407731.25
233947,403190.28
233948,374264.08
233949,347839.21
233950,388135.8
233951,364731.14
233952,378552.23
233953,363288.37
233954,362288.66
233955,373775.09
233956,353352.2
233957,370025.66
233958,394414.61
233959,402629.49
233960,383659.65
233961,396332.15
233962,366809.76
233963,369137.44
233964,373630.19
233965,345277.94
233966,416694.19
233967,399943.47
233968,392305.24
233969,367533.59
233970,396993.26
233971,360848.51
233972,363926.72
233973,399103.16
233974,411648.73
233975,376530.1
233976,356516.11
233977,369227.89
233978,346005.06
233979,351025.18
233980,378022.93
233981,336975.91
233982,331698.44
233983,374588.47
233984,308489.44
233985,315262.94
233986,315243.29
233987,395360.43
233988,290795.39
233989,392884.47
233990,280612.63
233991,473695.66
233992,436137.52
233993,515181.46
233994,518693.21
233995,450447.19
233996,462232.54
233997,458212.08
233998,461761.4
233999,488655.33
234000,478521.94
234001,488625.85
234002,488625.85
234003,485406.26
234004,447729.12
234005,440793.82
234006,450859.47
234007,464440.53
234008,456979.31
234009,467035.13
234010,481279.95
234011,485357.38
234012,466080.36
234013,464534.18
234014,466245.75
234015,486301.08
234016,451778.19
234017,459691.52
234018,456053.84
234019,486835.84
234020,481004.76
234021,457407.4
234022,463685.1
234023,417565.72
234024,493880.39
234025,601895.14
234026,562623.13
234027,587481.67
234028,563270.32
234029,587776.42
234030,716229.73
234031,668964.71
234032,673792.42
234033,613981.61
234034,201772.83
234035,253839.02
234036,350874.18
234037,321772.58
234038,255853.97
234039,280292.04
234040,255600.46
234041,280350.99
234042,252724.95
234043,277421.71
234044,269603.83
234045,240334.49
234046,277259.27
234047,298584.73
234048,287403.51
234049,294237.99
234050,307590.31
234051,290083.08
234052,269790.09
234053,268603.1
234054,314578.58
234055,276408.35
234056,296330.78
234057,261581.38
234058,274024.09
234059,259416.93
234060,588686.59
234061,571935.87
234062,415550.72
234063,417830.2
234064,452233.78
234065,454628.13
234066,598819.97
234067,487091.7
234068,598819.97
234069,402107.95
234070,353593.04
234071,416730.7
234072,352944.26
234073,384160.08
234074,367255.98
234075,351275.95
234076,340326.07
234077,417645.78
234078,341075.83
234079,348694.41
234080,409126.52
234081,418620.69
234082,317628.39
234083,476304.56
234084,372949.52
234085,404313.73
234086,366799.54
234087,345963.47
234088,398998.78
234089,345884.87
234090,418916.85
234091,436660.02
234092,468628.22
234093,331657.24
234094,353295.78
234095,336853.47
234096,334307.77
234097,326610.59
234098,664856.88
234099,664837.23
234100,474796.22
234101,486329.54
234102,484628.34
234103,474933.14
234104,490983.54
234105,479537.59
234106,498040.45
234107,471488.71
234108,475290.16
234109,505352.93
234110,477506.33
234111,527442.6
234112,527442.6
234113,470244.58
234114,466920.68
234115,456488.91
234116,622978.74
234117,623027.87
234118,615281.56
234119,614121.16
234120,603361.35
234121,611221.84
234122,576882.28
234123,780898.12
234124,253151.46
